contract_hash,original_size,success,optimized_size,size_diff,size_diff_percent
5002b29a4c05a5260370d7d761971ce9c071a578ae2ea8de3af36669f9feddd3,38324,true,38260,-64,-0.16699718192255505
078929c49941c631f2ccb3625e6db62da0731ee44ab2194c5ca33e02e8b75866,11432,true,11413,-19,-0.16620013995801258
740429b5bb4cb5af66533bcef7484c38285d222ca45df8d2834b6ad45f9421bf,11452,true,11433,-19,-0.16590988473629062
443c83cb10765e1a132bca559c26c3a60212a50a6c0cea971e91f43ac8731c32,31872,true,31820,-52,-0.16315261044176707
be175f49637c6dacce479a69e05f8b6a6980405200ccffca561a5ae4afc125da,38767,true,38704,-63,-0.16250935073645112
4d7638a0453cc8acf0921487dbfe8100acfca674ae55cec8525261180e1260fc,38920,true,38857,-63,-0.1618705035971223
582a5b626075d0a8a4a031721e0af8383a7a62640d3183dbb699f4f14120e0b8,29993,true,29945,-48,-0.16003734204647752
c64855ddc83a77c39da80061fcbd950a49e9f78a46a66ef2fbd442c0f94c976e,43171,true,43102,-69,-0.15982951518380392
d93d3f5a1b8175ceecd3536f1c6f58911f8610a99b32aa82c9cc9f3ba85001e7,42617,true,42549,-68,-0.15956073867236079
5a7cd921c7a54bfe4392ccf5013adab4008296c30971b94ea58815227fb1ef0e,39708,true,39646,-62,-0.15613982069104462
df7038ed9bd30e83953acb56190d5e4ddb0e0e7a6dae2da97c609d87c77a29ef,39146,true,39086,-60,-0.15327236499259184
9e398ab7ca651b4277df9ed390f4e012465c21447bad21ed6a0e9c6b975fd532,39296,true,39236,-60,-0.15268729641693812
13c5614b3a924bb0956d39c28884f5eb6a88dcbb8a34f35831e4a61b2c341fae,39297,true,39237,-60,-0.15268341094740057
852ea87c6eda368e006aaabd290270d2def92dfce19c88bfbc932d2be4459b48,10021,true,10006,-15,-0.1496856601137611
34735c4395c476e5cc0bc25a96705a2bc74483ae8f23fd67e1e077ab098e7190,14713,true,14691,-22,-0.14952762862774416
ac02473c9bde4a06b686a506ed26ec66eb7632614680fee65a14841c012428da,14737,true,14715,-22,-0.14928411481305556
8dfbc6ba300cde6ebe747cf985cf9221bf3594981595b9c26bbd108ff19a5598,27501,true,27460,-41,-0.14908548780044362
62f61b32fff99f7eec052a8e573c367759f161c481a5caf0e76a10ae4617c3b4,27518,true,27477,-41,-0.14899338614724908
7e0d3810437b3a062dccc99d5343ca2fa7125b0356685dafc26d29182866934b,2688,true,2684,-4,-0.1488095238095238
8e1fe72e1b0acff83779456f492663d4cb8cc6e63526ecd0818cee3ebacfd27c,14817,true,14795,-22,-0.14847809948032664
2cd1e92825cd5d29ce71df0b356956626d3332fa5a2117d743f63c8045882a03,42555,true,42492,-63,-0.14804370814240395
cc34133f9d6c2f2a75238e33c47f78498496fd534bbbc2cdaf643438fada1120,10158,true,10143,-15,-0.14766686355581807
cd55c0fb85d514acadb1a3e0694d4971e6abffccf55142e111b7144ff673543e,14899,true,14877,-22,-0.14766091684005636
297bfc31bc4ecab26f27b194e17fa440f0f1cae4c68f36914679ed4f861ce0f3,13569,true,13549,-20,-0.1473947969636672
f5bdd7c4b58401cd3c28bd4ba4162650fe1971f9b22c27b5be7c4d3664596a96,42801,true,42738,-63,-0.14719282259760286
bd97b5e4f2897be4ec1aece597433c1f2128306143640d669fa4355edfb69ef8,2066,true,2063,-3,-0.14520813165537272
db303093675d950db4fdb1c5d9710bfe5c17e2e03f4c2ea683689c427ac586d6,42980,true,42918,-62,-0.14425314099581202
f586eb3501f8e08b39ed6d334740035b718062f540fde916e966711a85915c5c,22917,true,22884,-33,-0.14399790548501112
914dc1baa2e7702ca6566245443cc22a1b5db6433943c1d1f662736d28cf0495,28486,true,28445,-41,-0.14393035175173768
24183b8f14ad7d5d961f94e7a8048549bf95f29058bac8f93d1085014862393f,28496,true,28455,-41,-0.14387984278495228
327edc2902457a23eb19d9150fdc3e3688f8b1246b01ce57965684192a5655c9,43452,true,43390,-62,-0.14268618245420234
76fd3726f153a8fb18301bdececed1af08f4109841389a59f0aab9dc473eeb08,43464,true,43402,-62,-0.14264678814651205
99a186f4abad418fb0bc4c613a13a70c634589c2f22a712cc7ed4123bda04250,29444,true,29402,-42,-0.14264366254584973
29eb1047312dc244e06128910bf60aa71e4104083c5bf41af006177b65216ca0,44927,true,44864,-63,-0.1402274801344403
54702372e6abfdc84af590e619d72b8bf1c2fc0d0c612eb19c43d9a1ac1f46d4,36374,true,36323,-51,-0.14021004013856053
77d2b6826c791f07d54d7a89e989e3b1f282206f11c5516c34b4c680829bb374,33752,true,33705,-47,-0.13925100734771273
0439e5eb5841d8eae3e6b43e7428268397d38edbb4c2d9d09823a4b31b0c3a5a,28409,true,28370,-39,-0.13728043929740574
a65fc38be708c9b6cc204d6b6046fcd3d8bd4a5e7e9a5a47233d4754bb5abd81,29930,true,29889,-41,-0.136986301369863
aeb454317eef7883efc21d7cfd7c0cefb058e0279e8fb80fd9f3f56cdc715505,29969,true,29928,-41,-0.13680803496946844
82fecb49693c94c1390ffbac61850fa94efcc20bc831ea09d326924b0290ffba,29316,true,29276,-40,-0.1364442625187611
a1d87b2d3a271bc0ba540c9508bf2e18a3144d92030b1337da0edce81039fbc5,33893,true,33847,-46,-0.13572124037411853
4868dd213817a72db033a9f042c8ab27e80a08add7915b60c220b1a4dc267b94,30211,true,30170,-41,-0.1357121578233094
4f080d249700b9a30ca2e1bb828ecb29e47357cd36b122c7744593cef30b7a08,30211,true,30170,-41,-0.1357121578233094
7e6ca2bc580f621e46d5de69d780384658a45c8c2cbca2d7b46cad9e3809732c,43668,true,43610,-58,-0.13282037189704132
c83ad620de2036e813730d0a476adb2bbda3e6c0819e9408d1c1ccc8c18d5c32,29514,true,29475,-39,-0.1321406789997967
8d151d7c213d1d72437a4bc17173d93b4fee7150bd7ff111e6e55cf698f9e4f9,44140,true,44082,-58,-0.13140009062075217
c86dc7f0b5b17fc2aca373d7c2eba2b9e4ac4dd693c069db57c3f46e6b73e0b3,44152,true,44094,-58,-0.1313643776046385
3d19336d8b3c5e20a8208a95445736dda55bf4aa780bd0fcd71c66f06b8bdf48,2318,true,2315,-3,-0.12942191544434856
5159daf4d741d7b68e7100a6ba863b2d86132b540c4f97b55d433317ad627659,43367,true,43311,-56,-0.12913044480826436
ba057fb6f20b6f4048ed8a5b142cfb35ff4b91d26f787295f2080623602d01e7,43371,true,43315,-56,-0.12911853542689816
f2c19b9103a768fc71f53005f614f885bf17bcb2d34638ff7886c504d3ce24c4,43371,true,43315,-56,-0.12911853542689816
db5d979088a7249a7267a52b6b7ca42577c9b482594307fd8d4039fb8009cb8d,28399,true,28363,-36,-0.12676502693756822
b9a63c1d0aabe503799c68e67cde630374a082c565b26d4c3d83cfc3c238522c,37929,true,37881,-48,-0.12655224234754409
2d51fa27a53c60132163cf5d579e1a104bd54e6342fef872ba8efc50657fce99,3960,true,3955,-5,-0.12626262626262627
7cecf23b7c8cd6f7768d272f89fd59bf71a8eff0eed07f251c5f47d9570ed435,32785,true,32744,-41,-0.12505719078847033
edfe85707a761801024f76f740d4bd9756ae883de6e3b0f5f7d201758bf77a4e,29644,true,29607,-37,-0.12481446498448251
e5c6592b666474266fe9005ed9d11dc2ca5bc435607b84079b6fff0592171843,4024,true,4019,-5,-0.1242544731610338
8389313708f2493d76b36049d41bcd3dbc2d2fc8c5816c3ca7c2c92cdf68c480,4053,true,4048,-5,-0.1233654083395016
5b4d43fbfc709ab0344cacb007fe3e78e7abd51767f3b7b5c53f86eabbef6518,44059,true,44005,-54,-0.12256292698427108
b7eb18e2eb98b67e8be57168b52f6555414570202825604b3beb5ec3e33ac41c,44063,true,44009,-54,-0.12255180083062887
c72d13a0a2fc5c55303d6ed3604334e73d7db2f579ee66da5d3c8e1f335d4142,44063,true,44009,-54,-0.12255180083062887
6a4f056bebbc750d6afab383844ef18fa32cb636421d072f0c953f579594c7bd,14947,true,14929,-18,-0.12042550344550747
e3436ff514af4a214473ec3cbcb7f053300d4f5a86c3204c12deb102d3a53291,14955,true,14937,-18,-0.12036108324974926
91094275b5892faaab5ee2cf6893dbe00c61655858553c1273ec239cdc714781,14126,true,14109,-17,-0.120345462268158
086b776c75188841b6c53910a94489961f1873886eb1e92cb2bea252044554c9,13302,true,13286,-16,-0.12028266426101339
ce4dcf0f00695a5ee5804e390ce4cf8b4587ce689bab3f7955f54b4f03f3799c,19360,true,19337,-23,-0.11880165289256198
f84321e8a35e598556761f331b22ec386f56338945152ec3f332d8b3ee9679f0,13492,true,13476,-16,-0.11858879335902757
f29c8762a2b6976888d83ec8be6d16fa3808f7a783f58398d07ffa96e8850ad4,13668,true,13652,-16,-0.11706175007316359
3c2e6adf068becdaa7c55e195124ed2ea50b2e6533cdcf30d3ba103b87965ec3,52923,true,52864,-59,-0.11148272017837235
3ecb29bbe5aabf60d914a84f6049c964c76761686ab9fdad06cde3b59f0c4314,35467,true,35428,-39,-0.10996137254349113
ce276fce15c0cfdf94444317454637d058eb080f9e55c20dfe31054a07be8f29,28800,true,28769,-31,-0.1076388888888889
25123ce4ef3c68fe25a2bde4f628f639d18f9ccbc05e21cebdf12105cb717238,28804,true,28773,-31,-0.107623941119289
42d11b57e6b2ade5a87627e06a370369b44b432af58cc430d0b71c2de4ba706f,28804,true,28773,-31,-0.107623941119289
e364c9b8bf16a8862d9e838f4a9c67da65fc0f08fb37a570ecd9f4d97cdbbb5e,38237,true,38196,-41,-0.10722598530219421
6792e234897d13a25e47190a6b392bccfac691f8ebc614d48f6db6f82abf321b,33668,true,33632,-36,-0.10692645835808483
cb87deed63947ffae253beadfc76f29c0f4b16f0fd98d9b481ea4bcfc8e139a8,38403,true,38362,-41,-0.1067624925136057
87192b3944d3ab94d3b27b85474ff451a6638474c91940933f1882aa08d1adf8,27298,true,27269,-29,-0.10623488900285735
e775f8b9783f6554f70323c0593ffa22397d11f948766030054c024fb522a494,32975,true,32940,-35,-0.10614101592115238
2c2b3c9756f372092f9120393b41b1b6a5aa5546de169d1100daf370e1c880d8,34959,true,34922,-37,-0.10583826768500243
96c6a73863de6e331d8103898f421bb7af719b87bbd4ac14d5a16f6b2662546b,19032,true,19012,-20,-0.10508617065994115
84430ac8cd15731d4608e0335561b20c452c07f95dfe02a5ae4e1217a3b785e7,39122,true,39081,-41,-0.10480036807934154
0287f4ad7350935b83d94e046c0bcabc960b233dbce1531008c021b71d406a1d,2898,true,2895,-3,-0.10351966873706005
8bc7894d8a4e46b085d0579e233e3c436bb34e18f9a2a83d4bde8526cde18cb6,2898,true,2895,-3,-0.10351966873706005
28b987db1204a2884de0f4818cbcef6a1f5d1890d4774ac753ee6a38b34d63eb,15541,true,15525,-16,-0.10295347789717521
ce229f02aefe80edc88f219e73b1e0224c62744130d9e329d2556d940994d53e,29470,true,29440,-30,-0.10179843909060061
a67ad7715ecb3e174a1afe731d9f534e616dac3d5b115781762ec531c2ce1d30,34441,true,34406,-35,-0.1016230655323597
aa177afe68130967af8fa7ad400077c8f14795458d7e090b102f487a518dd28b,29542,true,29512,-30,-0.10155033511610588
93d76f244977df8a642cd43840e4278075a17a4e203de4ac5bee394f6644178a,32535,true,32503,-32,-0.0983556170278162
11c4d94c3c13ab5b0c66c2252465b26aa608d736ee77f759996aa03ef83147d2,34090,true,34057,-33,-0.09680258140217073
9716b6def4137a647580402acdcb4f2d8876614ca33992d236a4045e38bf5835,34090,true,34057,-33,-0.09680258140217073
119a8c2eab5f732c18d7521426e1038151fa837506c63ddca17c6851e2fbf946,38234,true,38197,-37,-0.09677250614636188
9511a013acf36d1b3ca26f8628b2fe2c258e70719ac284b46d8f28782861e3b8,17668,true,17651,-17,-0.09621915327145121
f74ddc09bef77783d379bbe7814a15a42c03060781a4a903dc9f9144472a6896,17668,true,17651,-17,-0.09621915327145121
5f282727241236895dcb33542ca855badf0b5c7027b05ad9a3f19bf28e185afd,17696,true,17679,-17,-0.09606690777576853
62b298663e3e1a906ff35d7647095de3129c689f60bcd651d1a3fa64d70e63d8,17783,true,17766,-17,-0.09559691840521847
6203d68fa729d303b69113e8d95d2ece3c0aeebe8f6eb2542500afc0efbd838a,18849,true,18831,-18,-0.09549578226961643
88dc8a0c73bc7523030f31706a5d2019d24139b1cad5cf45b32f3436a995fbb7,31512,true,31482,-30,-0.09520182787509521
08e0ee46cbaf82479a674a535ba4fb454389c9a557c7b8959a0804a46135e730,19240,true,19222,-18,-0.09355509355509356
7033b8d936f3ba50cf294bb3388afffd18a404201c972e404d14dcf789636123,19242,true,19224,-18,-0.09354536950420954
34f2c5a7bc01edc0d7038d6b063b4014c5bc9f9663b543ef09120b1df475c3ae,19903,true,19885,-18,-0.09043862734261167
55f2d22fd4dc238a4d3935c8d14f7f77f585b3713fdead02b931d3bbe7c1471c,19904,true,19886,-18,-0.09043408360128617
29539cbc8a9e1be50ff1e226b325735af2958f4431390da04457bb7c1ea83385,29947,true,29920,-27,-0.09015928139713494
4fba5f018878a4131a0746a2a7545503975e5738c8486b627d21eacbe0145546,19997,true,19979,-18,-0.0900135020253038
b514224c7747d55094acde507c3448ea790712dcf0f5dc57b2794d550f084986,5633,true,5628,-5,-0.08876264867743654
2bbb91c58cb8432fd40446e80188a25e7c07dc2edc853e885d65cafbbbf19581,20615,true,20597,-18,-0.08731506184816881
721badb85470a81d9d0a1c72dd0debb37f5f268419d4b94d125e546cc32d350e,20627,true,20609,-18,-0.08726426528336646
9f95e0a20f9d3651a325f2f2f1fdb5af6325d974b47e7c0fe914c1a3a1536b30,16321,true,16307,-14,-0.0857790576557809
a9f0a93a8648c9b8758f35831c9fc19b41af3530980f9ed6c1da252035e5d37f,3519,true,3516,-3,-0.08525149190110827
701026cce8d7f6fed4166eefc934be7dc104ed5a4c6d063064e68d3ef6ea93a2,11818,true,11808,-10,-0.08461668641056017
c4fdfa1c00cf984cab8ea14869434055d9dc6f7f0a9b36e70fb1f570261bebe9,7275,true,7269,-6,-0.08247422680412371
de3c2cba30268f60caa470e6e3f3c14f34d16af0a3c19e01b728b3bd55a71991,23231,true,23212,-19,-0.08178726701390383
23e6aeaed2573793373b460dfa8c5b32305f2195b752498cc6f5e5254dcae4b5,12230,true,12220,-10,-0.08176614881439084
35b413d52a33ffe2e27622dc469aaf03441cec55f76886c6cfe951df9739a3fd,12230,true,12220,-10,-0.08176614881439084
ad2578e6fb0658db195c877290dc70dd9a2f0b70a699181c45b445c36b6091e3,34396,true,34368,-28,-0.0814048145133155
931f5d79888f6328e0b7c64038d7d2a5dcc00e6a3decbc31cdbdbf978adbee99,24610,true,24590,-20,-0.08126777732629012
6890f00ee44367eb94f390c7d93ea5c92825313e3716784a9dc26b86b2d45188,12371,true,12361,-10,-0.08083420903726457
f6060459b9f9a2bf99ff17752674597262eef266a70b713a14e7de1d02d2fcd1,20194,true,20178,-16,-0.07923145488759037
e1429fb1b8de1085194cdfab86b8c94ae36003d0b0e5525d286794f9fbb762f8,3843,true,3840,-3,-0.078064012490242
f4705e206f6713be2b84845882c33c6fd96090f47fa0ffb870c9696afdb1b5bb,21874,true,21857,-17,-0.07771783852976136
088003b53924feeeb7d1f850b7eebd048612c8e34c077e6ea3eb4a5ab4d12206,10476,true,10468,-8,-0.07636502481863307
3d69ca1fd7f2c14acbf60e0005f4327caa9944ebb8d8ad5a7c0269d87482d14b,26219,true,26199,-20,-0.07628055989930967
4d62697bca9ff756bb345c3e609d84b168c4a4fc88693d6d12778bb5336a3138,6612,true,6607,-5,-0.07562008469449485
fb4d20b13edacf0454a1149a0db8d0fe4f0a29f7045d9ab952e299298bb88d64,6612,true,6607,-5,-0.07562008469449485
c6aaf863dbd8e650fecad59d1eab4fd368e05918099d05b5079d3018da196abe,10668,true,10660,-8,-0.07499062617172854
feed08a65666c1f22b476a62b15ccae69b202b29de08aeafe6e70b5732005456,16031,true,16019,-12,-0.0748549684985341
fbbda860acc1e316e025469579755af05281534f8f8da6b86702a88c491a865c,16056,true,16044,-12,-0.07473841554559044
a65ec5e464f465d346dcdab7c06891f08b55b789955bb128df80e9ce835c0a95,10742,true,10734,-8,-0.07447402718301992
43f80026ed37ba7a317808ac0fb5d848877810ba0deec69afe9cd5bdbc09d4bb,26884,true,26864,-20,-0.074393691414968
0f68389835616ab3b47ffb15117550b02ac124520fb566e4ca0be1cf7ed8df9a,23161,true,23144,-17,-0.07339924873710116
60e5a17111ae7f33b3c626e0f9e1cdf0b609e0e8bd77e8bcf3578a6ebcbd6543,27264,true,27244,-20,-0.07335680751173708
eae2b0a3a2c1430f7348e1586bb3e0217b8c961c0d0962bad4cbe578a3a09bca,27270,true,27250,-20,-0.07334066740007333
ac838c1d86551e39c5e87b497138ab23cbf8fb585bc7bb9acad24f1f151efdc3,23212,true,23195,-17,-0.0732379803549888
e0c931985f9bbb4f813a4e9093fd4f999d4caa3a9a4edcd06fa55d918e3bf6f1,19253,true,19239,-14,-0.07271594037292889
98205bc5f857bc5576f2904d5312c7f1438053e95e92be37ca5d13941817d1d0,23864,true,23847,-17,-0.07123700972175662
26c191e979bb4446a1f659359753d8fa7f8be1e1858ac6cd991568b6a6200a5d,19657,true,19643,-14,-0.07122144783028947
f090268151050dbd6145c97061205057bf33009d5186ef3016835a62947d3d57,8434,true,8428,-6,-0.07114062129475932
1b7e286025799fc53d34f01c2c68409f5ede06c53d4bf652a9d361defd3a132b,23922,true,23905,-17,-0.07106429228325391
b6186f759db708c2634f335b3457f0d2bb18729b2e6fdaf58a032c8f2bfe36ed,35558,true,35533,-25,-0.07030766634793857
9eacbd2d0fdd197bae3959e474b71d22a1664bbc7ebdf600f0d824d591ac42bd,21880,true,21865,-15,-0.06855575868372943
ff7f0e12bd7ddb6f91f6cff51a73eb5054d0f18d1c29052abb633fc4b0ee9e05,4448,true,4445,-3,-0.06744604316546762
7a2f0c363060e0f3698bd784cef165f92a7f9c6e20fc3c3d7b389cd9c7ef36f0,24093,true,24077,-16,-0.06640933051093678
e0adbefe11dddc800577f844065fe6b9fd3df21a206a5f632df5c8fed9395d77,4533,true,4530,-3,-0.06618133686300463
84b9619686ac136540a417a69a71bdf8bdcf68b37935b8be372adcbacc5594fd,38145,true,38120,-25,-0.06553938917289291
4ef26df6c7aa3e821842b21ee8012d021b5f94e12682fed2450bdce9c220e36a,38241,true,38216,-25,-0.06537485944405219
3763bc38a73fe43f7b7a75b912451ea359581d77dd401b236e7e17bdf3908c5b,4624,true,4621,-3,-0.06487889273356401
70b2cde07dfa8638a6ed3013c50acb8b9eb74a72be92556c1f38dfc7d5bede7f,6195,true,6191,-4,-0.06456820016142051
017045ece06dab958a9432baa40e87c066bd920bfab33ed543854742a227c708,4684,true,4681,-3,-0.06404782237403929
67338d2e0e987936a5b718a3fabf40dec74c9334cd9982528503d486510d90be,22091,true,22077,-14,-0.06337422479742882
28301f816a8e9047d7f82ef713f0f0b96b5a6ec66ec992bc24fd74d1a1acd1e1,22099,true,22085,-14,-0.06335128286347799
5c2ebcb5a94ccd94a599bef03fde30e496c3b3ef24b2633f643bce8c8157562f,39509,true,39484,-25,-0.06327672175959909
52c650a38b4b1688a20eccae73f6dabe1457a6fb024dc8e729455d53c320711e,101409,true,101345,-64,-0.06311076926111094
e02a7bed28dd0aab8c4a926804efaef9a30614c85e9936d3e3a220bd98b4f5f9,102201,true,102137,-64,-0.06262169646089569
9b274ad09bec5d7b63e5c0d5a4bb5d78b6a3c2e2fa1098dedcf606f8989dcc2e,26341,true,26325,-16,-0.060741809346645914
227c4ca343ee5808bf6037aa50060448d5074540eaee3f933401031a801e6467,19765,true,19753,-12,-0.0607133822413357
21dd9b215064bbf11eaf7646ccf5936097ff493902284b082ac3df60257f25aa,9894,true,9888,-6,-0.06064281382656155
5db738b05d9148128a240b0e2c1cb935c2805192bf98a579421aacda364c8dae,9894,true,9888,-6,-0.06064281382656155
a476d5610d916f90f83cee21d6ad427dcae1432007b6037566955ef5c20e68bb,6625,true,6621,-4,-0.06037735849056604
3cdffc31a624d29e3279c58660c5fb128e74801734f0590b092a6b3f5922e652,4972,true,4969,-3,-0.06033789219629927
84e25f330258e25d67c0e56b1c98cc94a171404c1a0c2046e37b77960cb06832,26542,true,26526,-16,-0.06028181749679753
e3cabb0c6fc1a64f09507f01ab9640018ab1843f25c46b00a0a1544559e312e9,38363,true,38340,-23,-0.059953601126085034
edf81ba30dff8d775add946e66a7318bee08cc81b6e087b61bbf32662e69cfb4,38363,true,38340,-23,-0.059953601126085034
9f88e195c1dae60a9a47c380c1bffe48eec883bf331607f528ad0eda920cab09,38579,true,38556,-23,-0.059617926851395844
a933f95f203410bc2d86d4f1cae26893046b8c391dd8b517855dc01d0adfe974,26895,true,26879,-16,-0.0594906116378509
1aebf6dc9f05e01423ac011afb36dc87829cb2c34712f0f0dd4c98bbf3714c09,20270,true,20258,-12,-0.05920078934385792
25b78510ca85641fefc25c8aa3fc3daa96969ff4577d3a16861b61b608c7707f,27047,true,27031,-16,-0.0591562835064887
c961e5de68b41f90088f51b55579778ac8c0bba099076a68eb1b15b8bcd98e50,27176,true,27160,-16,-0.05887547836326171
1071c5a61545b4b025837d30fc7558183ed74365547f94c361d9354ad5e05cb9,27180,true,27164,-16,-0.05886681383370125
f7610d3df2b5207b869bba1d3b9c4a7306b36af737746a1fb0eb3201d26c6d7c,27180,true,27164,-16,-0.05886681383370125
3522b04da9725f0b602b449cd3d700174bd721515e688128feef7853ce452045,5106,true,5103,-3,-0.05875440658049354
fc286186a7967c4069877f5dbea5c4fcaf41cff7a7e266ff12318b72d103f4fc,18872,true,18861,-11,-0.05828740991945739
04d3e8b60af5bcd40d90fdc7cc706b22d442c2c3d8f4e4c66314a5a60b42b118,18913,true,18902,-11,-0.05816105324380055
db24396d9024abc4c5ac46c053b4ebae7582df348f5f57a262025b8836d10f12,7258,true,7254,-4,-0.055111600992008826
e827a658204e0c8762f5139a984e2a5b02e67ef260bfbd3faed3216ccd4c4330,21046,true,21035,-11,-0.05226646393613989
a81ccd988cf9b52493e048309b1ff8b0d01cdcd6bece8cf173ef69dee42114fd,21104,true,21093,-11,-0.05212282031842305
4eaeffdcff4cd9d9569fb0fb552c1ac678f0fe2c291dae2b33d33395febb7875,21111,true,21100,-11,-0.05210553739756525
ef39a3db1905e73acb53fcfc0b4d7b2ee1198454c2fe624645049e5007569816,5760,true,5757,-3,-0.052083333333333336
3281a57894c0d14e03d466ed9f09bce420b6f601eedc40a155eaed0d91feb43d,21171,true,21160,-11,-0.0519578668933919
94cb92e72554da28c77aa57590ee1f53437fe732c4ffffae87c8ba03adb52cbf,21184,true,21173,-11,-0.05192598187311179
3190d6c26154d1257d66e7015f039ce1be2fc69b5d9226119916d182f7ac290f,7721,true,7717,-4,-0.051806760782282094
e9fe472900f55a45fcd53bbba989e44a92a003a17dd6517098dec679ce7d4843,21245,true,21234,-11,-0.05177688867968933
86ecec909211dd3f31b351c9dc95be9a75136f1ed524fc9edac9c2368edb6288,21301,true,21290,-11,-0.051640768039059204
c8c2c8c441c0e4c42ebb278a8d421c24f2a9898991fbdbd2720a121bf43bc57e,21301,true,21290,-11,-0.051640768039059204
556204e41691378d7694d17d73625bf3a2e8b6311818e8a9d19a2f69cd837d39,7751,true,7747,-4,-0.05160624435556702
fc1bbe9ca0b9b4c5b4fcb0b5d5f0b443320eb7f9efa406ee875bf2f820a8671c,21317,true,21306,-11,-0.05160200778721208
c16ef042a253caffaf15f6887a39573b7fa6bd272f7109917aae2a643b982171,21319,true,21308,-11,-0.05159716684647497
a0f5952b5e6b12e218515464734b10de1ace12a6e1dd478aaf2be2b1c6357d43,5815,true,5812,-3,-0.05159071367153912
087b17c27a124b1f75db0e5d68f5220e20d8987b555ac87a87db9a0247c52fde,21326,true,21315,-11,-0.051580230704304605
4d919ea5895c7220c1a69c75c95624e5a4dda435526aa85615efebca4dbd3941,21363,true,21352,-11,-0.05149089547348219
8a22bf38966e86ee9c8a4f8b475624e8470ec09458639e2b3888c8af2e5cebb3,21363,true,21352,-11,-0.05149089547348219
95e79483a62a1a1aebe8b6d190f793d044cc289e1233d84d800217903af90b30,21363,true,21352,-11,-0.05149089547348219
9baf9dba809341a8d39e2d59bdbb2bccdb378a2368bff169a3f9fbe70142b1a8,15794,true,15786,-8,-0.050652146384703056
174972e6850180682c46185f58504955763ffc74f188ec7544a60b9a21747a7a,7998,true,7994,-4,-0.05001250312578145
c1835c705b5a8c5aca540cae42bc72985b4331fe8135ed06a7e5a46caee5442e,28776,true,28762,-14,-0.048651654156241314
5a51712e8b5d5a8f2c6deccdaa59665b3b770a45b4d7a79bbac5128509a02fb4,6178,true,6175,-3,-0.048559404337973455
93c5e22d071a330e789bc6a62409a87a0c05966273977e22fcabfc57e834f548,6189,true,6186,-3,-0.048473097430925836
f55016cec9190712a7e5e58e09087bcc899393eb0d99353a5fece47bb790a7fb,6189,true,6186,-3,-0.048473097430925836
718cdb86a1fc7371720032795f849a28223478e08e5405896aaa63d59ce0eacf,28895,true,28881,-14,-0.048451289150372036
ffddf40e7c479975864512a0e40dd43e0fe5ee0c8b8ea47329d973ba7477138e,6193,true,6190,-3,-0.04844178911674471
b0c4ee88a2d47f346ae35fb64aef1d167e2148cf7fca7493ba88b058d49068a3,8385,true,8381,-4,-0.04770423375074538
851982c6d66c529279af7db72585381c8fe450816468591247d74a338fecd1e1,6312,true,6309,-3,-0.04752851711026616
c6f97f7c742a1752fdfcbc221ca806d67a9eb1d91a1364c3d662552c74de041a,6312,true,6309,-3,-0.04752851711026616
f5529df0050d96a8f496f277b00cec462fee393bb8ff2a2ebfd4d224b0a12ebb,6324,true,6321,-3,-0.04743833017077799
34073142c3abc94582b8813154e58c25b42137233b5c0aa8bb767d8d1abdaffa,6335,true,6332,-3,-0.0473559589581689
2e9cfcbba3c2e672c61dd5e13ce3120be5667a8166380eec639f70b84161ff6a,17019,true,17011,-8,-0.04700628709089841
5a9b820f9bcc458da05550a45993a9bfe007688e35803c317cba13163766ecc1,17022,true,17014,-8,-0.04699800258489014
adc067b44df293ac25f3adbc55f03253c86c5249f517121be0240c4eef9e65b5,2146,true,2145,-1,-0.046598322460391424
18aaa5a99271d17356bf1cfb3c45c8b8f1541cd8491279f6ae46b869b788069f,30263,true,30249,-14,-0.04626111092753527
25f9a46c125b47c837fe22ca6873d3c628dba4a17619abaa969b6299f8ecb87f,30391,true,30377,-14,-0.046066269619295185
4d160c6fa1ac834b3747cb93c1795938be7e7310c56ceb447ac255952c0f7bba,6793,true,6790,-3,-0.04416310908287944
18051456816b66f12e773a56f77c5794fac1b1fb7ab6e22d4fad5a412770f73e,27410,true,27398,-12,-0.04377964246625319
df98000b665b7aac0f8827e725f706052ecf52487c73df33ebf201db33d57978,23314,true,23304,-10,-0.042892682508364074
7bab31002358c3fe3a842991187369462bd679b1a2dd84d89e61a836e987d926,21103,true,21094,-9,-0.04264796474434915
474ff2174f5c88d1a4839b6c6a379432d6b49e6e6794ed670d5ac7e448d0e70c,7316,true,7313,-3,-0.04100601421541826
0f3423cda709890d7a5e36b31f74474a7f45162bdb3546bd93de98557f22035c,9826,true,9822,-4,-0.04070832485243232
6e91a60695667097fee08491f9a4ddce5c7464fa851acdf5026391eae8f4a3e6,7395,true,7392,-3,-0.04056795131845842
d3926a274eccc3713232625984f0a5177dba0267f58f40a9972371ba4bc97980,22578,true,22569,-9,-0.03986181238373638
8c76ffd3505326bbb4f2d60cd6807d5b1fd8730c147b999ee93b4eee352893ff,2599,true,2598,-1,-0.038476337052712584
34e19cdaad68669489e8f3e9c5e7b469f8448d3dddd2a7d130c30c926eee30af,8311,true,8308,-3,-0.03609673926122007
48203f559ddee678805f2c09ce04fd3fcfa3194494f97defbb569c09a78b7c01,5557,true,5555,-2,-0.03599064243296743
